Info 792  [18:34:2.675] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 793  [18:34:2.682] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 124 structureChanged: false Elapsed: 7ms
Info 794  [18:34:2.682] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 795  [18:34:2.686] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 796  [18:34:2.688] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false Elapsed: 2ms
Info 797  [18:34:2.688] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 798  [18:34:7.397] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 799  [18:34:7.402] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 125 structureChanged: false Elapsed: 5ms
Info 800  [18:34:7.402] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 801  [18:34:7.409] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 802  [18:34:7.413] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false Elapsed: 4ms
Info 803  [18:34:7.413] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 804  [18:34:24.400] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 805  [18:34:24.401] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 126 structureChanged: false Elapsed: 1ms
Info 806  [18:34:24.401] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 807  [18:34:24.405] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 808  [18:34:24.406] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false Elapsed: 1ms
Info 809  [18:34:24.406] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 810  [18:34:47.691] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 811  [18:34:47.692] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 127 structureChanged: false Elapsed: 1ms
Info 812  [18:34:47.692] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 813  [18:34:47.694] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 814  [18:34:47.696] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false Elapsed: 2ms
Info 815  [18:34:47.696] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 816  [18:34:51.118] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 817  [18:34:51.119] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 128 structureChanged: false Elapsed: 1ms
Info 818  [18:34:51.119] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 819  [18:34:51.121] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 820  [18:34:51.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false Elapsed: 6ms
Info 821  [18:34:51.127] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 822  [18:34:57.502] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 823  [18:34:57.505] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 129 structureChanged: false Elapsed: 3ms
Info 824  [18:34:57.505] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 825  [18:34:57.508] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 826  [18:34:57.510] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false Elapsed: 2ms
Info 827  [18:34:57.510] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 828  [18:35:5.363] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 829  [18:35:5.365] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 130 structureChanged: false Elapsed: 2ms
Info 830  [18:35:5.365] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 831  [18:35:5.370] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 832  [18:35:5.372] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false Elapsed: 2ms
Info 833  [18:35:5.372] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 834  [18:35:14.720] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 835  [18:35:14.721] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 131 structureChanged: false Elapsed: 1ms
Info 836  [18:35:14.721] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 837  [18:35:14.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 838  [18:35:14.730] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false Elapsed: 1ms
Info 839  [18:35:14.730] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 840  [18:35:17.225] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 841  [18:35:17.227] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 132 structureChanged: false Elapsed: 2ms
Info 842  [18:35:17.227] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 843  [18:35:17.230] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 844  [18:35:17.232] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false Elapsed: 2ms
Info 845  [18:35:17.232] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 846  [18:35:20.351] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 847  [18:35:20.357] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 133 structureChanged: false Elapsed: 6ms
Info 848  [18:35:20.357] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 849  [18:35:20.363] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 850  [18:35:20.367] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false Elapsed: 3ms
Info 851  [18:35:20.367] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 852  [18:35:26.457] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 853  [18:35:26.461] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 134 structureChanged: false Elapsed: 4ms
Info 854  [18:35:26.462] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 855  [18:35:26.467] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 856  [18:35:26.469] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false Elapsed: 2ms
Info 857  [18:35:26.469] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 858  [18:35:39.341] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 859  [18:35:39.343] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 135 structureChanged: false Elapsed: 2ms
Info 860  [18:35:39.343] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 861  [18:35:39.346] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 862  [18:35:39.347] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false Elapsed: 1ms
Info 863  [18:35:39.347] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 864  [18:35:46.216] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 865  [18:35:46.217] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 136 structureChanged: false Elapsed: 1ms
Info 866  [18:35:46.217] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 867  [18:35:46.220] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 868  [18:35:46.221] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false Elapsed: 1ms
Info 869  [18:35:46.221] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 870  [18:35:53.958] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 871  [18:35:53.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 137 structureChanged: false Elapsed: 5ms
Info 872  [18:35:53.963] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 873  [18:35:53.965] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 874  [18:35:53.967] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false Elapsed: 2ms
Info 875  [18:35:53.967] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 876  [18:37:5.711] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 877  [18:37:5.713] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 138 structureChanged: false Elapsed: 2ms
Info 878  [18:37:5.713] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 879  [18:37:5.716] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 880  [18:37:5.718] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false Elapsed: 2ms
Info 881  [18:37:5.718] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 882  [18:38:32.4] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 883  [18:38:32.5] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 139 structureChanged: false Elapsed: 1ms
Info 884  [18:38:32.5] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 885  [18:38:32.9] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 886  [18:38:32.10] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false Elapsed: 1ms
Info 887  [18:38:32.10] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 888  [18:39:51.288] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 889  [18:39:51.291] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 140 structureChanged: false Elapsed: 3ms
Info 890  [18:39:51.291] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 891  [18:39:51.296] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 892  [18:39:51.299] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false Elapsed: 3ms
Info 893  [18:39:51.299] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 894  [18:41:4.296] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 895  [18:41:4.304] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 141 structureChanged: false Elapsed: 8ms
Info 896  [18:41:4.304] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 897  [18:41:4.312] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 898  [18:41:4.317] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false Elapsed: 5ms
Info 899  [18:41:4.317] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 900  [18:41:38.339] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 901  [18:41:38.342] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 142 structureChanged: false Elapsed: 3ms
Info 902  [18:41:38.342] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 903  [18:41:38.345] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 904  [18:41:38.350] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false Elapsed: 5ms
Info 905  [18:41:38.350] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 906  [18:41:50.286] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 907  [18:41:50.288] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 143 structureChanged: false Elapsed: 2ms
Info 908  [18:41:50.288] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 909  [18:41:50.437] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 910  [18:41:50.439] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 144 structureChanged: false Elapsed: 2ms
Info 911  [18:41:50.439] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 912  [18:41:50.772] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 913  [18:41:50.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 145 structureChanged: false Elapsed: 2ms
Info 914  [18:41:50.774] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 915  [18:41:50.915] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 916  [18:41:50.916] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 146 structureChanged: false Elapsed: 1ms
Info 917  [18:41:50.916] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 918  [18:41:51.30] getCompletionData: Get current token: 0
Info 919  [18:41:51.31] getCompletionData: Is inside comment: 1
Info 920  [18:41:51.31] getCompletionData: Get previous token 1: 0
Info 921  [18:41:51.31] getCompletionData: Get previous token 2: 0
Info 922  [18:41:51.32] getCompletionsAtPosition: isCompletionListBlocker: 1
Info 923  [18:41:51.42] getCompletionData: Semantic work: 10
Info 924  [18:41:51.49] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6
Info 925  [18:41:51.84] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 926  [18:41:51.86] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 147 structureChanged: false Elapsed: 2ms
Info 927  [18:41:51.86] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 928  [18:41:51.282] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 929  [18:41:51.283] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 148 structureChanged: false Elapsed: 1ms
Info 930  [18:41:51.283] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 931  [18:41:51.379] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 932  [18:41:51.380] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 149 structureChanged: false Elapsed: 1ms
Info 933  [18:41:51.380] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 934  [18:41:51.515] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 935  [18:41:51.517] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 150 structureChanged: false Elapsed: 2ms
Info 936  [18:41:51.517] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 937  [18:41:53.994] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 938  [18:41:53.996] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 151 structureChanged: false Elapsed: 2ms
Info 939  [18:41:53.996] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 940  [18:41:54.147] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 941  [18:41:54.149] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 152 structureChanged: false Elapsed: 2ms
Info 942  [18:41:54.149] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 943  [18:41:54.219] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 944  [18:41:54.221] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 153 structureChanged: false Elapsed: 2ms
Info 945  [18:41:54.221] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 946  [18:41:54.324] getCompletionData: Get current token: 0
Info 947  [18:41:54.324] getCompletionData: Is inside comment: 0
Info 948  [18:41:54.324] getCompletionData: Get previous token 1: 0
Info 949  [18:41:54.324] getCompletionData: Get previous token 2: 0
Info 950  [18:41:54.324] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 951  [18:41:54.324] Returning an empty list because completion was requested in an invalid position.
Info 952  [18:41:54.339] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 953  [18:41:54.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 154 structureChanged: false Elapsed: 2ms
Info 954  [18:41:54.341] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 955  [18:41:54.442] getCompletionData: Get current token: 0
Info 956  [18:41:54.443] getCompletionData: Is inside comment: 0
Info 957  [18:41:54.443] getCompletionData: Get previous token 1: 0
Info 958  [18:41:54.443] getCompletionData: Get previous token 2: 0
Info 959  [18:41:54.443] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 960  [18:41:54.443] Returning an empty list because completion was requested in an invalid position.
Info 961  [18:41:55.35] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 962  [18:41:55.36] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 155 structureChanged: false Elapsed: 1ms
Info 963  [18:41:55.36] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 964  [18:41:55.137] getCompletionData: Get current token: 0
Info 965  [18:41:55.137] getCompletionData: Is inside comment: 0
Info 966  [18:41:55.137] getCompletionData: Get previous token 1: 0
Info 967  [18:41:55.137] getCompletionData: Get previous token 2: 0
Info 968  [18:41:55.137] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 969  [18:41:55.137] Returning an empty list because completion was requested in an invalid position.
Info 970  [18:41:55.197] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 971  [18:41:55.199] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 156 structureChanged: false Elapsed: 2ms
Info 972  [18:41:55.199] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 973  [18:41:55.305] getCompletionData: Get current token: 0
Info 974  [18:41:55.305] getCompletionData: Is inside comment: 0
Info 975  [18:41:55.305] getCompletionData: Get previous token 1: 0
Info 976  [18:41:55.305] getCompletionData: Get previous token 2: 0
Info 977  [18:41:55.305] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 978  [18:41:55.305] Returning an empty list because completion was requested in an invalid position.
Info 979  [18:41:55.628] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 980  [18:41:55.630] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 157 structureChanged: false Elapsed: 2ms
Info 981  [18:41:55.630] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 982  [18:41:55.964] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 983  [18:41:55.965] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 158 structureChanged: false Elapsed: 1ms
Info 984  [18:41:55.965] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 985  [18:41:56.139] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 986  [18:41:56.141] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 159 structureChanged: false Elapsed: 2ms
Info 987  [18:41:56.141] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 988  [18:41:56.211] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 989  [18:41:56.212] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 160 structureChanged: false Elapsed: 1ms
Info 990  [18:41:56.212] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 991  [18:41:56.314] getCompletionData: Get current token: 0
Info 992  [18:41:56.314] getCompletionData: Is inside comment: 0
Info 993  [18:41:56.314] getCompletionData: Get previous token 1: 0
Info 994  [18:41:56.314] getCompletionData: Get previous token 2: 0
Info 995  [18:41:56.314] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 996  [18:41:56.314] Returning an empty list because completion was requested in an invalid position.
Info 997  [18:41:56.364] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 998  [18:41:56.366] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 161 structureChanged: false Elapsed: 2ms
Info 999  [18:41:56.366] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1000 [18:41:56.436] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1001 [18:41:56.437] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 162 structureChanged: false Elapsed: 1ms
Info 1002 [18:41:56.437] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1003 [18:41:56.538] getCompletionData: Get current token: 0
Info 1004 [18:41:56.538] getCompletionData: Is inside comment: 0
Info 1005 [18:41:56.538] getCompletionData: Get previous token 1: 0
Info 1006 [18:41:56.538] getCompletionData: Get previous token 2: 0
Info 1007 [18:41:56.538] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1008 [18:41:56.538] Returning an empty list because completion was requested in an invalid position.
Info 1009 [18:41:56.611] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1010 [18:41:56.613] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 163 structureChanged: false Elapsed: 2ms
Info 1011 [18:41:56.613] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1012 [18:41:56.713] getCompletionData: Get current token: 0
Info 1013 [18:41:56.713] getCompletionData: Is inside comment: 0
Info 1014 [18:41:56.713] getCompletionData: Get previous token 1: 0
Info 1015 [18:41:56.713] getCompletionData: Get previous token 2: 0
Info 1016 [18:41:56.713] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1017 [18:41:56.713] Returning an empty list because completion was requested in an invalid position.
Info 1018 [18:41:56.811] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1019 [18:41:56.812] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 164 structureChanged: false Elapsed: 1ms
Info 1020 [18:41:56.812] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1021 [18:41:56.913] getCompletionData: Get current token: 0
Info 1022 [18:41:56.914] getCompletionData: Is inside comment: 1
Info 1023 [18:41:56.914] getCompletionData: Get previous token 1: 0
Info 1024 [18:41:56.914] getCompletionData: Get previous token 2: 0
Info 1025 [18:41:56.914] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1026 [18:41:56.914] Returning an empty list because completion was requested in an invalid position.
Info 1027 [18:41:57.11] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1028 [18:41:57.12] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 165 structureChanged: false Elapsed: 1ms
Info 1029 [18:41:57.12] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1030 [18:41:57.104] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1031 [18:41:57.105] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 166 structureChanged: false Elapsed: 1ms
Info 1032 [18:41:57.105] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1033 [18:41:57.127] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1034 [18:41:57.128] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 167 structureChanged: false Elapsed: 1ms
Info 1035 [18:41:57.128] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1036 [18:41:57.237] getCompletionData: Get current token: 0
Info 1037 [18:41:57.237] getCompletionData: Is inside comment: 0
Info 1038 [18:41:57.237] getCompletionData: Get previous token 1: 0
Info 1039 [18:41:57.237] getCompletionData: Get previous token 2: 0
Info 1040 [18:41:57.237] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1041 [18:41:57.237] Returning an empty list because completion was requested in an invalid position.
Info 1042 [18:41:57.484] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1043 [18:41:57.485] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 168 structureChanged: false Elapsed: 1ms
Info 1044 [18:41:57.485] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1045 [18:41:57.971] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1046 [18:41:57.972] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 169 structureChanged: false Elapsed: 1ms
Info 1047 [18:41:57.972] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1048 [18:41:58.190] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1049 [18:41:58.194] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 170 structureChanged: false Elapsed: 3ms
Info 1050 [18:41:58.194] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1051 [18:41:58.312] getCompletionData: Get current token: 0
Info 1052 [18:41:58.312] getCompletionData: Is inside comment: 0
Info 1053 [18:41:58.312] getCompletionData: Get previous token 1: 0
Info 1054 [18:41:58.312] getCompletionData: Get previous token 2: 0
Info 1055 [18:41:58.312] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1056 [18:41:58.312] Returning an empty list because completion was requested in an invalid position.
Info 1057 [18:41:58.492] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1058 [18:41:58.493] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 171 structureChanged: false Elapsed: 1ms
Info 1059 [18:41:58.493] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1060 [18:41:58.594] getCompletionData: Get current token: 0
Info 1061 [18:41:58.594] getCompletionData: Is inside comment: 0
Info 1062 [18:41:58.594] getCompletionData: Get previous token 1: 0
Info 1063 [18:41:58.594] getCompletionData: Get previous token 2: 0
Info 1064 [18:41:58.594] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1065 [18:41:58.594] Returning an empty list because completion was requested in an invalid position.
Info 1066 [18:41:58.676] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1067 [18:41:58.677] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 172 structureChanged: false Elapsed: 1ms
Info 1068 [18:41:58.677] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1069 [18:41:58.755] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1070 [18:41:58.756] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 173 structureChanged: false Elapsed: 1ms
Info 1071 [18:41:58.756] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1072 [18:41:58.859] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1073 [18:41:58.860] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 174 structureChanged: false Elapsed: 0ms
Info 1074 [18:41:58.860] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1075 [18:41:58.963] getCompletionData: Get current token: 0
Info 1076 [18:41:58.963] getCompletionData: Is inside comment: 0
Info 1077 [18:41:58.963] getCompletionData: Get previous token 1: 0
Info 1078 [18:41:58.963] getCompletionData: Get previous token 2: 0
Info 1079 [18:41:58.963] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1080 [18:41:58.963] Returning an empty list because completion was requested in an invalid position.
Info 1081 [18:41:59.256] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1082 [18:41:59.258] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 175 structureChanged: false Elapsed: 2ms
Info 1083 [18:41:59.258] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1084 [18:41:59.329] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1085 [18:41:59.331] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 176 structureChanged: false Elapsed: 2ms
Info 1086 [18:41:59.331] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1087 [18:41:59.430] getCompletionData: Get current token: 0
Info 1088 [18:41:59.431] getCompletionData: Is inside comment: 0
Info 1089 [18:41:59.431] getCompletionData: Get previous token 1: 0
Info 1090 [18:41:59.431] getCompletionData: Get previous token 2: 0
Info 1091 [18:41:59.431] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1092 [18:41:59.431] Returning an empty list because completion was requested in an invalid position.
Info 1093 [18:41:59.643] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1094 [18:41:59.644] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 177 structureChanged: false Elapsed: 1ms
Info 1095 [18:41:59.644] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1096 [18:42:0.104] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
